8,0003f4f0-0690-11ed-a7b0-1996b99bd5de_jpg.rf.c65617ec0dc02ecaa4a6323fa3660f33.jpg-0-8.jpg,0.784982174688057,0.8926406926406927,0.851642475171887,0.9442067736185384,0.7015533486121722,0.8125795772854597,0.9912210338680927,0.7712248535777948,0.7638400814871403
8,0003f4f0-0690-11ed-a7b0-1996b99bd5de_jpg.rf.c65617ec0dc02ecaa4a6323fa3660f33.jpg-1-8.jpg,0.7977272727272727,0.7653679653679654,0.9941431117901707,0.8024955436720143,0.7453526865291571,0.9305322128851541,0.8462121212121212,0.8599949070537306,0.7194295900178254
7,0003f4f0-0690-11ed-a7b0-1996b99bd5de_jpg.rf.c65617ec0dc02ecaa4a6323fa3660f33.jpg-2-7.jpg,0.9353705118411001,0.8857991681521094,0.7449792038027332,1,0.9943553178847295,0.7897801544860368,0.9989814107461167,0.9843731431966726,0.866369578134284
0,00066b40-0767-11ed-a7b0-1996b99bd5de_jpg.rf.fb02cae010db7bdf0f41814389d2df6d.jpg-1-0.jpg,0.8593545751633986,0.8906162464985994,0.8560224089635855,0.8738859180035651,0.99938884644767,0.8316271963330787,0.8585115864527629,0.8696715049656226,0.9022663610898904
4,000e8bf0-0743-11ed-a7b0-1996b99bd5de_jpg.rf.2b170d495a768467c7329d41bc4f5338.jpg-0-4.jpg,0.8243612596553773,0.9870469399881165,0.9231372549019609,0.7887700534759358,0.8494949494949495,0.7202139037433155,0.9974509803921568,0.9920261437908496,0.8271372549019608
6,01047c60-068d-11ed-9256-5d737a32676b_jpg.rf.1a227fe23425a00491056e8fc311a665.jpg-0-6.jpg,0.8958916900093371,0.9129084967320261,0.9929738562091504,0.8293183940242764,0.8870370370370371,0.908442265795207,0.7909430438842203,0.8858932461873639,0.8040305010893247
3,01047c60-068d-11ed-9256-5d737a32676b_jpg.rf.1a227fe23425a00491056e8fc311a665.jpg-1-3.jpg,0.9284313725490196,0.7541960784313726,0.9785882352941176,0.9902614379084966,0.864078431372549,0.8091764705882353,0.8795424836601308,0.8796078431372548,0.7723921568627451
0,01047c60-068d-11ed-9256-5d737a32676b_jpg.rf.1a227fe23425a00491056e8fc311a665.jpg-2-0.jpg,0.8231372549019609,0.8582745098039216,0.8336470588235294,0.7860566448801743,0.9907625272331154,0.7570370370370371,0.8154248366013072,0.8325925925925926,0.8369498910675381
3,01314d00-0672-11ed-a7b0-1996b99bd5de_jpg.rf.bb00083bbb01b7086075a1d828e8e4be.jpg-0-3.jpg,0.8876633986928104,0.8047385620915033,0.9934640522875817,0.9604575163398693,0.7878676470588235,0.8589635854341737,0.9398692810457516,0.8986111111111111,0.834873949579832
3,01314d00-0672-11ed-a7b0-1996b99bd5de_jpg.rf.bb00083bbb01b7086075a1d828e8e4be.jpg-1-3.jpg,0.8754901960784314,0.8106060606060607,0.9900687547746371,0.879313725490196,0.8441176470588235,0.7824649859943977,0.9401470588235293,0.884313725490196,0.838095238095238
7,0176d790-591e-11ed-84a5-cdf608dffeac_jpg.rf.2f6b1a1aae6ced8f16cb04ce68f25f0c.jpg-0-7.jpg,0.8765032679738561,0.9157219251336898,0.7520142602495543,0.9973856209150327,0.8762210338680926,0.9477361853832442,0.9965141612200437,0.9203010497128143,0.9988908694791048
7,0176d790-591e-11ed-84a5-cdf608dffeac_jpg.rf.2f6b1a1aae6ced8f16cb04ce68f25f0c.jpg-2-7.jpg,0.9386877828054299,0.8799396681749624,0.829260935143288,0.9996323529411765,0.9665849673202614,0.7996323529411765,0.9876225490196079,0.8486111111111111,0.9946486928104575
9,01fd1380-0759-11ed-a7b0-1996b99bd5de_jpg.rf.6a362ed9a72494a6f3d4c38a922d76e5.jpg-0-9.jpg,0.8386458857047092,0.8675046086810793,0.8945198592257415,0.8580246913580247,0.9282498184458968,0.860965867828613,1,0.9988380537400144,0.8977124183006536
0,01fd1380-0759-11ed-a7b0-1996b99bd5de_jpg.rf.6a362ed9a72494a6f3d4c38a922d76e5.jpg-1-0.jpg,0.8271459694989106,0.922843137254902,0.8392156862745098,0.8522004357298474,0.997843137254902,0.8323039215686274,0.8106995884773663,0.8342592592592593,0.8550108932461874
5,01fd1380-0759-11ed-a7b0-1996b99bd5de_jpg.rf.6a362ed9a72494a6f3d4c38a922d76e5.jpg-2-5.jpg,0.7876128229069406,0.894366635543106,0.9891067538126361,0.8215997510115157,0.8223467164643635,0.8711484593837535,0.9388110799875505,0.8793028322440086,0.780952380952381
6,02d33c20-0741-11ed-a7b0-1996b99bd5de_jpg.rf.4d3ea1a20af4d80eac47a4185e1a90e9.jpg-0-6.jpg,0.7729411764705881,0.9279738562091503,0.9940522875816994,0.8099719887955181,0.8857516339869281,0.9184967320261438,0.738001867413632,0.793754538852578,0.8178649237472766
5,02d33c20-0741-11ed-a7b0-1996b99bd5de_jpg.rf.4d3ea1a20af4d80eac47a4185e1a90e9.jpg-1-5.jpg,0.7431917211328976,0.7997510115157175,0.8859632741985684,0.9792483660130719,0.8341114223467164,0.9220666044195456,0.9533700980392157,0.8486694677871149,0.872829131652661
8,02f40e00-06a6-11ed-9256-5d737a32676b_jpg.rf.bbe62eedce7d75d2aecb1d6a512770ba.jpg-0-8.jpg,0.8663356251591545,0.9043799337916986,0.923501400560224,0.85528393175452,0.770970206264324,0.9798319327731092,0.9201151789387083,0.8735499794323324,0.7669683257918553
4,036e4c40-0694-11ed-9256-5d737a32676b_jpg.rf.7251b432d8d4ab9f7aa231cffb01eb46.jpg-0-4.jpg,0.8830659536541889,0.9968805704099822,0.9706137000254648,0.7967023172905526,0.8507130124777184,0.7516679399032341,0.9968137254901961,0.9969117647058824,0.8771428571428571
2,036e4c40-0694-11ed-9256-5d737a32676b_jpg.rf.7251b432d8d4ab9f7aa231cffb01eb46.jpg-1-2.jpg,0.8538562091503269,0.777516339869281,0.9917211328976034,0.9867102396514161,0.8064488017429193,0.9909949164851125,0.8399509803921569,0.7926960784313726,0.8563725490196078
0,036e4c40-0694-11ed-9256-5d737a32676b_jpg.rf.7251b432d8d4ab9f7aa231cffb01eb46.jpg-2-0.jpg,0.8128540305010894,0.8352318705259882,0.8654839713663243,0.9482570806100218,0.9963896669779022,0.8048552754435107,0.7415441176470589,0.8147759103641457,0.7679971988795518
2,03aebd30-067f-11ed-9256-5d737a32676b_jpg.rf.c3cde7834dd166968e6288889719598c.jpg-0-2.jpg,0.9359313725490196,0.8384803921568628,1,0.9929901960784314,0.8337254901960783,0.9921568627450981,0.7905228758169934,0.8539215686274509,0.9227124183006536
