8,0.784982174688057,0.9442067736185384,0.9912210338680927,0.8926406926406927,0.7015533486121722,0.7712248535777948,0.851642475171887,0.8125795772854597,0.7638400814871403
8,0.7977272727272727,0.8024955436720143,0.8462121212121212,0.7653679653679654,0.7453526865291571,0.8599949070537306,0.9941431117901707,0.9305322128851541,0.7194295900178254
7,0.9353705118411001,1,0.9989814107461167,0.8857991681521094,0.9943553178847295,0.9843731431966726,0.7449792038027332,0.7897801544860368,0.866369578134284
2,0.9425750719868367,0.8894830659536542,0.871509209744504,0.8291512409159468,0.9566844919786096,0.9161616161616162,0.9974962292609352,0.9994771241830066,0.9406862745098039
0,0.8593545751633986,0.8738859180035651,0.8585115864527629,0.8906162464985994,0.99938884644767,0.8696715049656226,0.8560224089635855,0.8316271963330787,0.9022663610898904
4,0.8243612596553773,0.7887700534759358,0.9974509803921568,0.9870469399881165,0.8494949494949495,0.9920261437908496,0.9231372549019609,0.7202139037433155,0.8271372549019608
9,0.7660784313725489,0.7513725490196078,0.9949019607843138,0.857124183006536,0.8219607843137254,0.9949673202614379,0.7165359477124182,0.7384313725490196,0.8423529411764705
6,0.8958916900093371,0.8293183940242764,0.7909430438842203,0.9129084967320261,0.8870370370370371,0.8858932461873639,0.9929738562091504,0.908442265795207,0.8040305010893247
3,0.9284313725490196,0.9902614379084966,0.8795424836601308,0.7541960784313726,0.864078431372549,0.8796078431372548,0.9785882352941176,0.8091764705882353,0.7723921568627451
0,0.8231372549019609,0.7860566448801743,0.8154248366013072,0.8582745098039216,0.9907625272331154,0.8325925925925926,0.8336470588235294,0.7570370370370371,0.8369498910675381
3,0.8876633986928104,0.9604575163398693,0.9398692810457516,0.8047385620915033,0.7878676470588235,0.8986111111111111,0.9934640522875817,0.8589635854341737,0.834873949579832
3,0.8754901960784314,0.879313725490196,0.9401470588235293,0.8106060606060607,0.8441176470588235,0.884313725490196,0.9900687547746371,0.7824649859943977,0.838095238095238
5,0.7829386299974535,0.7420422714540362,0.8926916221033868,0.8985739750445633,0.8631610219845515,0.8828282828282829,0.9342840166369578,0.7911467617349971,0.8305407011289364
7,0.8765032679738561,0.9973856209150327,0.9965141612200437,0.9157219251336898,0.8762210338680926,0.9203010497128143,0.7520142602495543,0.9477361853832442,0.9988908694791048
3,1,1,0.9221568627450981,0.9779411764705882,0.9125,0.8608823529411765,0.8143207282913165,0.8331932773109243,0.7734453781512606
7,0.9386877828054299,0.9996323529411765,0.9876225490196079,0.8799396681749624,0.9665849673202614,0.8486111111111111,0.829260935143288,0.7996323529411765,0.9946486928104575
9,0.8386458857047092,0.8580246913580247,1,0.8675046086810793,0.9282498184458968,0.9988380537400144,0.8945198592257415,0.860965867828613,0.8977124183006536
0,0.8271459694989106,0.8522004357298474,0.8106995884773663,0.922843137254902,0.997843137254902,0.8342592592592593,0.8392156862745098,0.8323039215686274,0.8550108932461874
5,0.7876128229069406,0.8215997510115157,0.9388110799875505,0.894366635543106,0.8223467164643635,0.8793028322440086,0.9891067538126361,0.8711484593837535,0.780952380952381
6,0.7729411764705881,0.8099719887955181,0.738001867413632,0.9279738562091503,0.8857516339869281,0.793754538852578,0.9940522875816994,0.9184967320261438,0.8178649237472766
5,0.7431917211328976,0.9792483660130719,0.9533700980392157,0.7997510115157175,0.8341114223467164,0.8486694677871149,0.8859632741985684,0.9220666044195456,0.872829131652661
2,0.8393790849673203,0.9954248366013072,0.8911764705882353,0.8494008714596949,0.8059912854030502,0.7588235294117647,0.8756535947712418,0.9515795206971678,0.8401416122004358
8,0.8663356251591545,0.85528393175452,0.9201151789387083,0.9043799337916986,0.770970206264324,0.8735499794323324,0.923501400560224,0.9798319327731092,0.7669683257918553
4,0.8830659536541889,0.7967023172905526,0.9968137254901961,0.9968805704099822,0.8507130124777184,0.9969117647058824,0.9706137000254648,0.7516679399032341,0.8771428571428571
2,0.8538562091503269,0.9867102396514161,0.8399509803921569,0.777516339869281,0.8064488017429193,0.7926960784313726,0.9917211328976034,0.9909949164851125,0.8563725490196078
0,0.8128540305010894,0.9482570806100218,0.7415441176470589,0.8352318705259882,0.9963896669779022,0.8147759103641457,0.8654839713663243,0.8048552754435107,0.7679971988795518
2,0.9359313725490196,0.9929901960784314,0.7905228758169934,0.8384803921568628,0.8337254901960783,0.8539215686274509,1,0.9921568627450981,0.9227124183006536
3,0.9310924369747899,1,0.9224649859943977,0.782480264833206,0.9318767507002801,0.8909243697478991,0.9851285968933028,0.82593837535014,0.8556302521008403
9,0.8539495798319328,0.832717086834734,0.9966386554621849,0.7731652661064425,0.95109243697479,0.9969187675070028,0.7716339869281045,0.8274509803921568,0.900392156862745
3,0.9448634154516508,0.9967320261437909,0.9403050108932463,0.8018099547511311,0.9899782135076253,0.8859840232389252,0.9276395173453996,0.8367238562091504,0.9196895424836601
8,0.85548128342246,0.8526292335115865,0.7823039215686274,0.8824548001018588,0.7549274255156608,0.8439775910364146,0.8482302011713777,0.795772854596384,0.8100840336134453
4,0.8983193277310924,0.8094219505984211,0.9947542653425007,0.9953314659197012,0.9072574484339191,0.9929208046855106,0.9146125116713352,0.8156862745098039,0.8848994143111789
8,0.7693404634581105,0.8131907308377897,0.7474509803921568,0.8228163992869876,0.7529411764705882,0.8459607843137255,0.9674866310160428,0.8596791443850267,0.7565490196078432
2,0.8950513538748832,0.9953314659197012,0.925140056022409,0.8483660130718954,0.814161220043573,0.8049019607843138,0.9896151053013797,0.991358024691358,0.921078431372549
5,0.7885918003565062,0.9724471606824548,0.9855360325948561,0.9044053985230456,0.845021645021645,0.9010440539852305,0.9469314998726763,0.9386299974535269,0.8661064425770308
4,0.8772735760971055,0.8685714285714287,1,0.997703081232493,0.921344537815126,0.9998506069094304,0.9152007469654527,0.8302147525676938,0.8876190476190476
3,0.9150025799793602,0.9967363261093911,0.9700593395252838,0.9170149638802889,0.8169633642930857,0.914499484004128,0.822768317853457,0.8615712074303405,0.9067079463364294
8,0.7936041083099907,0.9495798319327732,0.8369281045751634,0.8786181139122315,0.7146591970121381,0.873805932629462,0.7848506069094305,0.8240196078431372,0.786701860231272
9,0.8220179738562091,0.8379084967320262,1,0.8911297852474322,0.8306255835667601,0.9989262371615313,0.7676003734827264,0.7952847805788982,0.8637721755368815
3,0.8509011685482274,0.9900178253119429,0.993305605070311,0.8835809071103189,0.8615567439096852,0.8939195880372351,0.8608734402852051,0.8051693404634581,0.8255793226381463
8,0.8308006535947713,0.8947712418300654,0.9345811051693406,0.8811274509803921,0.7138071895424837,0.8217023172905527,0.9101774042950515,0.8505135387488328,0.7817163228927935
8,0.7551820728291316,0.9423478482302012,0.8500636618283677,0.8893557422969188,0.7038961038961038,0.8469060351413292,0.8290849673202615,0.7833630421865716,0.8114081996434938
1,0.9900178253119429,0.9934046345811052,0.9796078431372549,0.6012477718360071,0.44545454545454544,0.4580392156862745,0.9916221033868093,0.9914438502673797,0.9743137254901961
3,0.850445632798574,0.9955436720142603,0.9947950089126559,0.882638146167558,0.8981105169340463,0.906916221033868,0.8236482471776589,0.7957219251336899,0.7947712418300653
4,0.842857142857143,0.8023031434796142,0.9947089947089948,0.9905882352941175,0.8707749766573295,0.9969498910675381,0.9064705882352941,0.7668119099491648,0.8489469862018881
8,0.8237161531279178,0.8903361344537816,0.8257193786605551,0.8460317460317459,0.6823996265172736,0.8511331805449454,0.7995331465919701,0.8783846872082166,0.8658517952635599
3,0.9353009023678676,0.9924825293439175,0.9130622837370242,0.9248252934391751,0.809973539588846,0.9220444059976931,0.8764095257480154,0.9260329737431305,0.8041955017301038
6,1,0.9961990950226245,0.8330417295123177,0.9202240896358543,0.8900553041729512,0.8075213675213675,0.9818487394957984,0.9977878330819506,0.7988738059326295
3,0.9575294117647059,0.9717211328976035,0.7737254901960784,0.8729411764705882,0.9928976034858389,0.8399128540305011,0.6814117647058823,0.7460130718954249,0.8382570806100218
6,0.8295860566448802,0.7805858145727427,0.5386105059307673,0.9182843137254901,0.8557734204793028,0.8035403050108932,0.9949019607843138,0.8467320261437908,0.7338779956427015
9,0.7365510306686777,0.9936651583710407,1,0.8237807943690297,0.9926093514328808,0.9955337690631809,0.6626445449974862,0.6847662141779789,0.7538126361655773
1,0.9400871459694988,0.5676470588235294,0.683578431372549,0.5437908496732026,0.4808823529411765,0.5965686274509804,0.8135076252723312,0.9889705882352942,0.9894607843137255
0,0.7460656990068755,0.8080808080808081,0.7496137849079026,0.8037178507766742,0.9877005347593584,0.7408199643493761,0.7718767507002801,0.7645098039215686,0.9013071895424837
1,0.9869875222816399,0.575222816399287,0.535650623885918,0.5527629233511586,0.7593582887700534,0.9841354723707665,0.8848484848484848,0.9837789661319073,0.9873440285204992
1,0.9827450980392156,0.6949019607843138,0.5735294117647058,0.8725490196078431,0.11098039215686276,0.76,0.19960784313725488,0.8921568627450981,0.984313725490196
0,0.8349711649365629,0.9138737848080408,0.8478332509474379,0.886062091503268,0.9992997198879551,0.8893207282913165,0.9147549019607844,0.887202380952381,0.876593137254902
0,0.8890849673202614,0.8863267973856208,0.8703965141612201,0.8973856209150327,1,0.8940305010893246,0.886922268907563,0.8764705882352941,0.8739122315592903
7,0.9518800461361016,0.985702614379085,0.9994444444444445,0.9402691272587466,0.920686274509804,0.9141176470588235,0.8454594386774317,0.9319117647058823,0.9845915032679738
8,0.8808104575163399,0.8838935574229692,0.8042577030812325,0.9166013071895426,0.7436694677871148,0.829187675070028,0.889847494553377,0.9910675381263616,0.9928415810768751
